pivot,inflection,P-I similarity
investigar,investigábamos,0.883769
investigar,investigabais,0.8878312
investigar,investigaban,0.9035278
investigar,investigaré,0.9027114
investigar,investigarás,0.90305454
investigar,investigará,0.9326539
investigar,investigará,0.9326539
investigar,investigaremos,0.90640736
investigar,investigaréis,0.90306216
investigar,investigarán,0.9361298
trefilar,trefilo,0.96831214
trefilar,trefilas,0.9745107
trefilar,trefilás,0.9635374
trefilar,trefila,0.9530697
trefilar,trefila,0.9530697
trefilar,trefilamos,0.9602886
trefilar,trefiláis,0.9434824
trefilar,trefilan,0.9834485
trefilar,trefilaba,0.9649648
trefilar,trefilabas,0.9656464
trefilar,trefilaba,0.9649648
trefilar,trefilaba,0.9649648
trefilar,trefilábamos,0.9294487
trefilar,trefilabais,0.949012
trefilar,trefilaban,0.9629806
trefilar,trefilaré,0.96898586
trefilar,trefilarás,0.9697783
trefilar,trefilará,0.97035015
trefilar,trefilará,0.97035015
trefilar,trefilaremos,0.9616512
trefilar,trefilaréis,0.9539862
trefilar,trefilarán,0.96908224
advenir,advengo,0.94403684
advenir,advienes,0.8961909
advenir,advenís,0.91843253
advenir,adviene,0.89936244
advenir,adviene,0.89936244
advenir,advenimos,0.93868506
advenir,advenís,0.91843253
advenir,advienen,0.91850007
advenir,advenía,0.9311429
advenir,advenías,0.92148405
advenir,advenía,0.9311429
advenir,advenía,0.9311429
advenir,adveníamos,0.9118069
advenir,adveníais,0.9020817
advenir,advenían,0.9369833
advenir,advendré,0.93225676
advenir,advendrás,0.938233
advenir,advendrá,0.9289575
advenir,advendrá,0.9289575
advenir,advendremos,0.93491083
advenir,advendréis,0.9278444
advenir,advendrán,0.93189293
zabordar,zabordo,0.98070145
zabordar,zabordas,0.9692137
zabordar,zabordás,0.9656966
zabordar,zaborda,0.9788318
zabordar,zaborda,0.9788318
zabordar,zabordamos,0.96221083
zabordar,zabordáis,0.9372017
zabordar,zabordan,0.98577636
zabordar,zabordaba,0.96618366
zabordar,zabordabas,0.96053624
zabordar,zabordaba,0.96618366
zabordar,zabordaba,0.96618366
zabordar,zabordábamos,0.93030095
zabordar,zabordabais,0.9551264
zabordar,zabordaban,0.97362083
zabordar,zabordaré,0.9619328
zabordar,zabordarás,0.97167385
zabordar,zabordará,0.9670424
zabordar,zabordará,0.9670424
zabordar,zabordaremos,0.94800586
zabordar,zabordaréis,0.94865346
zabordar,zabordarán,0.97754884
enardecer,enardezco,0.95597667
enardecer,enardeces,0.9631542
enardecer,enardecés,0.94355637
enardecer,enardece,0.98334754
enardecer,enardece,0.98334754
enardecer,enardecemos,0.9619379
enardecer,enardecéis,0.9409939
enardecer,enardecen,0.98431474
enardecer,enardecía,0.94585145
enardecer,enardecías,0.9378229
enardecer,enardecía,0.94585145
enardecer,enardecía,0.94585145
enardecer,enardecíamos,0.9156497
enardecer,enardecíais,0.936603
enardecer,enardecían,0.91207904
enardecer,enardeceré,0.9739683
enardecer,enardecerás,0.960129
enardecer,enardecerá,0.9607685
enardecer,enardecerá,0.9607685
enardecer,enardeceremos,0.9437268
enardecer,enardeceréis,0.9505521
enardecer,enardecerán,0.9593514
secuenciar,secuencio,0.9093421
secuenciar,secuencias,0.94451493
secuenciar,secuenciás,0.9145386
secuenciar,secuencia,0.9204039
secuenciar,secuencia,0.9204039
secuenciar,secuenciamos,0.9632219
secuenciar,secuenciáis,0.9141486
secuenciar,secuencian,0.9737585
secuenciar,secuenciaba,0.9695139
secuenciar,secuenciabas,0.9543213
secuenciar,secuenciaba,0.9695139
secuenciar,secuenciaba,0.9695139
secuenciar,secuenciábamos,0.91342527
secuenciar,secuenciabais,0.9432421
secuenciar,secuenciaban,0.9580647
secuenciar,secuenciaré,0.9620949
secuenciar,secuenciarás,0.9665093
secuenciar,secuenciará,0.9584604
secuenciar,secuenciará,0.9584604
secuenciar,secuenciaremos,0.96366537
secuenciar,secuenciaréis,0.95532
secuenciar,secuenciarán,0.9454837
interceder,intercedo,0.84907705
interceder,intercedes,0.9561539
interceder,intercedés,0.8973086
interceder,intercede,0.9547582
interceder,intercede,0.9547582
interceder,intercedemos,0.94886136
interceder,intercedéis,0.9335872
interceder,interceden,0.9684439
interceder,intercedía,0.90148157
interceder,intercedías,0.9097289
interceder,intercedía,0.90148157
interceder,intercedía,0.90148157
interceder,intercedíamos,0.8783201
interceder,intercedíais,0.9025662
interceder,intercedían,0.88598037
interceder,intercederé,0.9362757
interceder,intercederás,0.95687205
interceder,intercederá,0.93095917
interceder,intercederá,0.93095917
interceder,intercederemos,0.9542366
interceder,intercederéis,0.93232495
interceder,intercederán,0.93692166
regionalizar,regionalizo,0.96694183
regionalizar,regionalizas,0.93899983
regionalizar,regionalizás,0.9517492
regionalizar,regionaliza,0.96754044
regionalizar,regionaliza,0.96754044
regionalizar,regionalizamos,0.9591789
regionalizar,regionalizáis,0.95026857
regionalizar,regionalizan,0.9826625
regionalizar,regionalizaba,0.9482531
regionalizar,regionalizabas,0.931208
regionalizar,regionalizaba,0.9482531
regionalizar,regionalizaba,0.9482531
regionalizar,regionalizábamos,0.9437736
regionalizar,regionalizabais,0.93910086
regionalizar,regionalizaban,0.9377486
regionalizar,regionalizaré,0.96951866
regionalizar,regionalizarás,0.96887654
regionalizar,regionalizará,0.964898
regionalizar,regionalizará,0.964898
regionalizar,regionalizaremos,0.9462035
regionalizar,regionalizaréis,0.94960594
regionalizar,regionalizarán,0.96740013
apenar,apeno,0.92972517
apenar,apenas,0.8467295
apenar,apenás,0.9419441
apenar,apena,0.93999666
apenar,apena,0.93999666
apenar,apenamos,0.92970806
apenar,apenáis,0.89220816
apenar,apenan,0.92323595
apenar,apenaba,0.92010075
apenar,apenabas,0.92882353
apenar,apenaba,0.92010075
apenar,apenaba,0.92010075
apenar,apenábamos,0.9267618
apenar,apenabais,0.9150873
apenar,apenaban,0.94258916
apenar,apenaré,0.96116
apenar,apenarás,0.94708973
apenar,apenará,0.9642423
apenar,apenará,0.9642423
apenar,apenaremos,0.94419587
apenar,apenaréis,0.9446593
apenar,apenarán,0.94411385
irrogar,irrogo,0.96110266
irrogar,irrogas,0.96950346
irrogar,irrogás,0.9502995
irrogar,irroga,0.97986734
irrogar,irroga,0.97986734
irrogar,irrogamos,0.93465686
irrogar,irrogáis,0.9387256
irrogar,irrogan,0.98257273
irrogar,irrogaba,0.96733356
irrogar,irrogabas,0.9604893
irrogar,irrogaba,0.96733356
irrogar,irrogaba,0.96733356
irrogar,irrogábamos,0.94385713
irrogar,irrogabais,0.9445134
irrogar,irrogaban,0.96723896
irrogar,irrogaré,0.96213293
irrogar,irrogarás,0.95382786
irrogar,irrogará,0.9716451
irrogar,irrogará,0.9716451
irrogar,irrogaremos,0.9729391
irrogar,irrogaréis,0.9614121
irrogar,irrogarán,0.9589247
reabsorber,reabsorbo,0.980934
reabsorber,reabsorbes,0.9723796
reabsorber,reabsorbés,0.9312613
reabsorber,reabsorbe,0.9815242
reabsorber,reabsorbe,0.9815242
reabsorber,reabsorbemos,0.9703999
reabsorber,reabsorbéis,0.9444864
reabsorber,reabsorben,0.9816618
reabsorber,reabsorbía,0.9465873
reabsorber,reabsorbías,0.9393632
reabsorber,reabsorbía,0.9465873
reabsorber,reabsorbía,0.9465873
reabsorber,reabsorbíamos,0.91969806
reabsorber,reabsorbíais,0.9284661
reabsorber,reabsorbían,0.94365615
reabsorber,reabsorberé,0.95805645
reabsorber,reabsorberás,0.9677381
reabsorber,reabsorberá,0.9647243
reabsorber,reabsorberá,0.9647243
reabsorber,reabsorberemos,0.9482578
reabsorber,reabsorberéis,0.9416855
reabsorber,reabsorberán,0.9692813
inflacionar,inflaciono,0.94666827
inflacionar,inflacionas,0.94490737
inflacionar,inflacionás,0.94877905
inflacionar,inflaciona,0.9546226
inflacionar,inflaciona,0.9546226
inflacionar,inflacionamos,0.9346625
inflacionar,inflacionáis,0.9224099
inflacionar,inflacionan,0.9601719
inflacionar,inflacionaba,0.9507472
inflacionar,inflacionabas,0.96447426
inflacionar,inflacionaba,0.9507472
inflacionar,inflacionaba,0.9507472
inflacionar,inflacionábamos,0.951032
inflacionar,inflacionabais,0.9086002
inflacionar,inflacionaban,0.94709355
inflacionar,inflacionaré,0.9644856
inflacionar,inflacionarás,0.97219723
inflacionar,inflacionará,0.95896983
inflacionar,inflacionará,0.95896983
inflacionar,inflacionaremos,0.96255183
inflacionar,inflacionaréis,0.95503896
inflacionar,inflacionarán,0.97124803
comisionar,comisiono,0.974902
comisionar,comisionas,0.9493515
comisionar,comisionás,0.95555615
comisionar,comisiona,0.973798
comisionar,comisiona,0.973798
comisionar,comisionamos,0.9526313
comisionar,comisionáis,0.9152071
comisionar,comisionan,0.97485614
comisionar,comisionaba,0.9531552
comisionar,comisionabas,0.95706975
comisionar,comisionaba,0.9531552
comisionar,comisionaba,0.95315504
comisionar,comisionábamos,0.93201745
comisionar,comisionabais,0.94147646
comisionar,comisionaban,0.94411606
comisionar,comisionaré,0.9720866
comisionar,comisionarás,0.9540824
comisionar,comisionará,0.96637976
comisionar,comisionará,0.96637976
comisionar,comisionaremos,0.93877995
comisionar,comisionaréis,0.94288
comisionar,comisionarán,0.96056885
convalidar,convalido,0.96497536
convalidar,convalidas,0.9717453
convalidar,convalidás,0.9677657
convalidar,convalida,0.972401
convalidar,convalida,0.972401
convalidar,convalidamos,0.97061414
convalidar,convalidáis,0.94495755
convalidar,convalidan,0.9751383
convalidar,convalidaba,0.949007
convalidar,convalidabas,0.94137603
convalidar,convalidaba,0.949007
convalidar,convalidaba,0.949007
convalidar,convalidábamos,0.9531222
convalidar,convalidabais,0.91581625
convalidar,convalidaban,0.9609099
convalidar,convalidaré,0.9687813
convalidar,convalidarás,0.97035724
convalidar,convalidará,0.97805846
convalidar,convalidará,0.97805846
convalidar,convalidaremos,0.96479994
convalidar,convalidaréis,0.9481568
convalidar,convalidarán,0.9781578
ahuciar,ahucio,0.9717746
ahuciar,ahucias,0.9646788
ahuciar,ahuciás,0.9491271
ahuciar,ahucia,0.953897
ahuciar,ahucia,0.953897
ahuciar,ahuciamos,0.95552826
ahuciar,ahuciáis,0.94993246
ahuciar,ahucian,0.9812857
ahuciar,ahuciaba,0.9456243
ahuciar,ahuciabas,0.96935624
ahuciar,ahuciaba,0.9456243
ahuciar,ahuciaba,0.9456243
ahuciar,ahuciábamos,0.9388647
ahuciar,ahuciabais,0.9431734
ahuciar,ahuciaban,0.9492818
ahuciar,ahuciaré,0.9742766
ahuciar,ahuciarás,0.96223146
ahuciar,ahuciará,0.97872275
ahuciar,ahuciará,0.97872275
ahuciar,ahuciaremos,0.95810205
ahuciar,ahuciaréis,0.95072824
ahuciar,ahuciarán,0.9715715
desangrar,desangro,0.9628846
desangrar,desangras,0.9541397
desangrar,desangrás,0.9664924
desangrar,desangra,0.9675686
desangrar,desangra,0.9675686
desangrar,desangramos,0.9492171
desangrar,desangráis,0.9356877
desangrar,desangran,0.9615559
desangrar,desangraba,0.95140076
desangrar,desangrabas,0.9337766
desangrar,desangraba,0.95140064
desangrar,desangraba,0.95140064
desangrar,desangrábamos,0.93130887
desangrar,desangrabais,0.92652565
desangrar,desangraban,0.9538477
desangrar,desangraré,0.9564048
desangrar,desangrarás,0.9713448
desangrar,desangrará,0.96440774
desangrar,desangrará,0.96440774
desangrar,desangraremos,0.94196326
desangrar,desangraréis,0.970393
desangrar,desangrarán,0.96636415
complementar,complemento,0.95552105
complementar,complementas,0.94356894
complementar,complementás,0.94924855
complementar,complementa,0.962462
complementar,complementa,0.962462
complementar,complementamos,0.9267352
complementar,complementáis,0.932262
complementar,complementan,0.96775
complementar,complementaba,0.9020863
complementar,complementabas,0.9373507
complementar,complementaba,0.9020863
complementar,complementaba,0.9020863
complementar,complementábamos,0.9395504
complementar,complementabais,0.9295565
complementar,complementaban,0.94079953
complementar,complementaré,0.9642668
complementar,complementarás,0.9606238
complementar,complementará,0.97324544
complementar,complementará,0.97324544
complementar,complementaremos,0.9462401
complementar,complementaréis,0.94841784
complementar,complementarán,0.9727238
cotizar,cotizo,0.9647342
cotizar,cotizas,0.96451336
cotizar,cotizás,0.9601563
cotizar,cotiza,0.9806948
cotizar,cotiza,0.9806948
cotizar,cotizamos,0.9697759
cotizar,cotizáis,0.9610689
cotizar,cotizan,0.9778416
cotizar,cotizaba,0.9678333
cotizar,cotizabas,0.94151443
cotizar,cotizaba,0.9678333
cotizar,cotizaba,0.9678333
cotizar,cotizábamos,0.95987904
cotizar,cotizabais,0.9533121
cotizar,cotizaban,0.96138805
cotizar,cotizaré,0.97304577
cotizar,cotizarás,0.97931194
cotizar,cotizará,0.975272
cotizar,cotizará,0.975272
cotizar,cotizaremos,0.96687984
cotizar,cotizaréis,0.96531904
cotizar,cotizarán,0.9703043
colocar,coloco,0.84589756
colocar,colocas,0.8455309
colocar,colocás,0.8591267
colocar,coloca,0.8548476
colocar,coloca,0.8548476
colocar,colocamos,0.87126595
colocar,colocáis,0.84714925
colocar,colocan,0.8547752
colocar,colocaba,0.8403894
colocar,colocabas,0.8556298
colocar,colocaba,0.8403894
colocar,colocaba,0.8403894
colocar,colocábamos,0.8805342
colocar,colocabais,0.8002521
colocar,colocaban,0.8784506
colocar,colocaré,0.9220428
colocar,colocarás,0.9344309
colocar,colocará,0.9600296
colocar,colocará,0.9600296
colocar,colocaremos,0.8974038
colocar,colocaréis,0.934863
colocar,colocarán,0.94105613
mocionar,mociono,0.9647599
mocionar,mocionas,0.97220176
mocionar,mocionás,0.9523032
mocionar,mociona,0.97772306
mocionar,mociona,0.97772306
mocionar,mocionamos,0.9355423
mocionar,mocionáis,0.94090325
mocionar,mocionan,0.97222793
mocionar,mocionaba,0.9508552
mocionar,mocionabas,0.9503063
mocionar,mocionaba,0.9508552
mocionar,mocionaba,0.9508552
mocionar,mocionábamos,0.9405516
mocionar,mocionabais,0.9314935
mocionar,mocionaban,0.9590447
mocionar,mocionaré,0.96815073
mocionar,mocionarás,0.9586518
mocionar,mocionará,0.9434548
mocionar,mocionará,0.9434548
mocionar,mocionaremos,0.9389733
mocionar,mocionaréis,0.94558007
mocionar,mocionarán,0.9573023
desconsiderar,desconsidero,0.97091144
desconsiderar,desconsideras,0.96272993
desconsiderar,desconsiderás,0.9695004
desconsiderar,desconsidera,0.9636926
desconsiderar,desconsidera,0.9636926
desconsiderar,desconsideramos,0.9634947
desconsiderar,desconsideráis,0.9368349
desconsiderar,desconsideran,0.9808166
desconsiderar,desconsideraba,0.9626096
desconsiderar,desconsiderabas,0.95532966
desconsiderar,desconsideraba,0.9626096
desconsiderar,desconsideraba,0.9626096
desconsiderar,desconsiderábamos,0.9497772
desconsiderar,desconsiderabais,0.9516933
desconsiderar,desconsideraban,0.9651141
desconsiderar,desconsideraré,0.9659349
desconsiderar,desconsiderarás,0.9745991
desconsiderar,desconsiderará,0.97548205
desconsiderar,desconsiderará,0.97548205
desconsiderar,desconsideraremos,0.9584009
desconsiderar,desconsideraréis,0.9399027
desconsiderar,desconsiderarán,0.97729343
coquetear,coqueteo,0.97577035
coquetear,coqueteas,0.9701111
coquetear,coqueteás,0.9642748
coquetear,coquetea,0.889043
coquetear,coquetea,0.889043
coquetear,coqueteamos,0.94710857
coquetear,coqueteáis,0.93622917
coquetear,coquetean,0.9692359
coquetear,coqueteaba,0.9064339
coquetear,coqueteabas,0.9419979
coquetear,coqueteaba,0.9064339
coquetear,coqueteaba,0.9064339
coquetear,coqueteábamos,0.9488648
coquetear,coqueteabais,0.8891983
coquetear,coqueteaban,0.9695752
coquetear,coquetearé,0.9763899
coquetear,coquetearás,0.97589934
coquetear,coqueteará,0.9755814
coquetear,coqueteará,0.9755814
coquetear,coquetearemos,0.97577184
coquetear,coquetearéis,0.97091156
coquetear,coquetearán,0.9707532
pleitear,pleiteo,0.95411295
pleitear,pleiteas,0.94670856
pleitear,pleiteás,0.949138
pleitear,pleitea,0.9489852
pleitear,pleitea,0.9489852
pleitear,pleiteamos,0.9410449
pleitear,pleiteáis,0.96309626
pleitear,pleitean,0.96962833
pleitear,pleiteaba,0.94108856
pleitear,pleiteabas,0.93586946
pleitear,pleiteaba,0.94108856
pleitear,pleiteaba,0.94108856
pleitear,pleiteábamos,0.9167599
pleitear,pleiteabais,0.91836673
pleitear,pleiteaban,0.944833
pleitear,pleitearé,0.9703067
pleitear,pleitearás,0.9645088
pleitear,pleiteará,0.9752789
pleitear,pleiteará,0.9752789
pleitear,pleitearemos,0.9204116
pleitear,pleitearéis,0.9563418
pleitear,pleitearán,0.96963817
amordazar,amordazo,0.9867094
amordazar,amordazas,0.9605898
amordazar,amordazás,0.956704
amordazar,amordaza,0.98625064
amordazar,amordaza,0.98625064
amordazar,amordazamos,0.9631129
amordazar,amordazáis,0.95189697
amordazar,amordazan,0.98309076
amordazar,amordazaba,0.9590839
amordazar,amordazabas,0.9318598
amordazar,amordazaba,0.95908403
amordazar,amordazaba,0.95908403
amordazar,amordazábamos,0.9578516
amordazar,amordazabais,0.94416314
amordazar,amordazaban,0.9493698
amordazar,amordazaré,0.97282267
amordazar,amordazarás,0.9814172
amordazar,amordazará,0.97599125
amordazar,amordazará,0.97599125
amordazar,amordazaremos,0.96891665
amordazar,amordazaréis,0.9740034
amordazar,amordazarán,0.97377515
pertrechar,pertrecho,0.96922344
pertrechar,pertrechas,0.9718254
pertrechar,pertrechás,0.9605204
pertrechar,pertrecha,0.9810486
pertrechar,pertrecha,0.9810486
pertrechar,pertrechamos,0.9667798
pertrechar,pertrecháis,0.92206144
pertrechar,pertrechan,0.9819721
pertrechar,pertrechaba,0.97510797
pertrechar,pertrechabas,0.9716418
pertrechar,pertrechaba,0.97510797
pertrechar,pertrechaba,0.97510797
pertrechar,pertrechábamos,0.9529745
pertrechar,pertrechabais,0.951561
pertrechar,pertrechaban,0.9684636
pertrechar,pertrecharé,0.96358615
pertrechar,pertrecharás,0.9687545
pertrechar,pertrechará,0.975059
pertrechar,pertrechará,0.975059
pertrechar,pertrecharemos,0.9601003
pertrechar,pertrecharéis,0.9436967
pertrechar,pertrecharán,0.9658097
relumbrar,relumbro,0.9334344
relumbrar,relumbras,0.9114792
relumbrar,relumbrás,0.9287295
relumbrar,relumbra,0.90151054
relumbrar,relumbra,0.90151054
relumbrar,relumbramos,0.9177166
relumbrar,relumbráis,0.90422165
relumbrar,relumbran,0.9373631
relumbrar,relumbraba,0.9013917
relumbrar,relumbrabas,0.92501324
relumbrar,relumbraba,0.9013917
relumbrar,relumbraba,0.9013917
relumbrar,relumbrábamos,0.9334011
relumbrar,relumbrabais,0.8702442
relumbrar,relumbraban,0.952028
relumbrar,relumbraré,0.9558105
relumbrar,relumbrarás,0.9590366
relumbrar,relumbrará,0.95102024
relumbrar,relumbrará,0.95102024
relumbrar,relumbraremos,0.9575281
relumbrar,relumbraréis,0.9380639
relumbrar,relumbrarán,0.96090263
chusmear,chusmeo,0.9801792
chusmear,chusmeas,0.9745652
chusmear,chusmeás,0.97249043
chusmear,chusmea,0.9777301
chusmear,chusmea,0.9777301
chusmear,chusmeamos,0.96117854
chusmear,chusmeáis,0.93352264
chusmear,chusmean,0.98484343
chusmear,chusmeaba,0.9388254
chusmear,chusmeabas,0.956302
chusmear,chusmeaba,0.9388254
chusmear,chusmeaba,0.9388254
chusmear,chusmeábamos,0.9496563
chusmear,chusmeabais,0.9575029
chusmear,chusmeaban,0.9588105
chusmear,chusmearé,0.96710145
chusmear,chusmearás,0.9670423
chusmear,chusmeará,0.97260064
chusmear,chusmeará,0.97260064
chusmear,chusmearemos,0.9561108
chusmear,chusmearéis,0.95458156
chusmear,chusmearán,0.9677211
desencallar,desencallo,0.98327804
desencallar,desencallas,0.97235936
desencallar,desencallás,0.957498
desencallar,desencalla,0.97750294
desencallar,desencalla,0.97750294
desencallar,desencallamos,0.95993364
desencallar,desencalláis,0.97026443
desencallar,desencallan,0.9713455
desencallar,desencallaba,0.9610338
desencallar,desencallabas,0.9526475
desencallar,desencallaba,0.9610338
desencallar,desencallaba,0.9610338
desencallar,desencallábamos,0.9517923
desencallar,desencallabais,0.9521491
desencallar,desencallaban,0.97208434
desencallar,desencallaré,0.9639912
desencallar,desencallarás,0.9724731
desencallar,desencallará,0.96718585
desencallar,desencallará,0.96718585
desencallar,desencallaremos,0.9582462
desencallar,desencallaréis,0.9409277
desencallar,desencallarán,0.96902454
gradar,grado,0.8698884
gradar,gradas,0.9301027
gradar,gradás,0.95218027
gradar,grada,0.8863241
gradar,grada,0.8863241
gradar,gradamos,0.9542705
gradar,gradáis,0.91153437
gradar,gradan,0.9887587
gradar,gradaba,0.9770636
gradar,gradabas,0.9640232
gradar,gradaba,0.9770636
gradar,gradaba,0.9770637
gradar,gradábamos,0.9399122
gradar,gradabais,0.93798536
gradar,gradaban,0.9263177
gradar,gradaré,0.954908
gradar,gradarás,0.9460395
gradar,gradará,0.9581682
gradar,gradará,0.9581682
gradar,gradaremos,0.94831556
gradar,gradaréis,0.88678896
gradar,gradarán,0.9546672
balear,baleo,0.94943106
balear,baleas,0.9703995
balear,baleás,0.9271422
balear,balea,0.91106856
balear,balea,0.91106856
balear,baleamos,0.91797805
balear,baleáis,0.9265608
balear,balean,0.94472575
balear,baleaba,0.91390216
balear,baleabas,0.9154959
balear,baleaba,0.91390216
balear,baleaba,0.91390216
balear,baleábamos,0.9231769
balear,baleabais,0.90961385
balear,baleaban,0.94346964
balear,balearé,0.9452018
balear,balearás,0.94587404
balear,baleará,0.95643854
balear,baleará,0.95643854
balear,balearemos,0.9614357
balear,balearéis,0.9365816
balear,balearán,0.9483108
agrupar,agrupo,0.9527708
agrupar,agrupas,0.9529611
agrupar,agrupás,0.93459874
agrupar,agrupa,0.95631015
agrupar,agrupa,0.95631015
agrupar,agrupamos,0.9263627
agrupar,agrupáis,0.9176484
agrupar,agrupan,0.96946406
agrupar,agrupaba,0.89811105
agrupar,agrupabas,0.91787076
agrupar,agrupaba,0.89811105
agrupar,agrupaba,0.89811105
agrupar,agrupábamos,0.9010834
agrupar,agrupabais,0.9074389
agrupar,agrupaban,0.91620195
agrupar,agruparé,0.9478895
agrupar,agruparás,0.93681544
agrupar,agrupará,0.94671994
agrupar,agrupará,0.94671994
agrupar,agruparemos,0.926517
agrupar,agruparéis,0.9386328
agrupar,agruparán,0.943889
antepagar,antepago,0.97419435
antepagar,antepagas,0.9521462
antepagar,antepagás,0.9664293
antepagar,antepaga,0.97194135
antepagar,antepaga,0.97194135
antepagar,antepagamos,0.9564434
antepagar,antepagáis,0.9318547
antepagar,antepagan,0.97049254
antepagar,antepagaba,0.96840686
antepagar,antepagabas,0.9671222
antepagar,antepagaba,0.96840686
antepagar,antepagaba,0.96840686
antepagar,antepagábamos,0.9543413
antepagar,antepagabais,0.9230164
antepagar,antepagaban,0.975495
antepagar,antepagaré,0.9600885
antepagar,antepagarás,0.97525066
antepagar,antepagará,0.9696631
antepagar,antepagará,0.9696631
antepagar,antepagaremos,0.96052486
antepagar,antepagaréis,0.95506215
antepagar,antepagarán,0.97505516
descolgar,descuelgo,0.9671601
descolgar,descuelgas,0.9567694
descolgar,descolgás,0.96588707
descolgar,descuelga,0.95852375
descolgar,descuelga,0.95852375
descolgar,descolgamos,0.9563866
descolgar,descolgáis,0.9119234
descolgar,descuelgan,0.9552926
descolgar,descolgaba,0.95517445
descolgar,descolgabas,0.95073754
descolgar,descolgaba,0.95517445
descolgar,descolgaba,0.95517445
descolgar,descolgábamos,0.9353729
descolgar,descolgabais,0.9419086
descolgar,descolgaban,0.9703133
descolgar,descolgaré,0.9702529
descolgar,descolgarás,0.97806346
descolgar,descolgará,0.97226864
descolgar,descolgará,0.97226864
descolgar,descolgaremos,0.94309443
descolgar,descolgaréis,0.9440128
descolgar,descolgarán,0.97508675
reguetonear,reguetoneo,0.9723852
reguetonear,reguetoneas,0.9604009
reguetonear,reguetoneás,0.9636211
reguetonear,reguetonea,0.935752
reguetonear,reguetonea,0.935752
reguetonear,reguetoneamos,0.9477564
reguetonear,reguetoneáis,0.9391623
reguetonear,reguetonean,0.9717908
reguetonear,reguetoneaba,0.9664112
reguetonear,reguetoneabas,0.9727794
reguetonear,reguetoneaba,0.9664112
reguetonear,reguetoneaba,0.9664112
reguetonear,reguetoneábamos,0.9431371
reguetonear,reguetoneabais,0.9649523
reguetonear,reguetoneaban,0.9624385
reguetonear,reguetonearé,0.96943784
reguetonear,reguetonearás,0.9615616
reguetonear,reguetoneará,0.9647798
reguetonear,reguetoneará,0.9647798
reguetonear,reguetonearemos,0.9480249
reguetonear,reguetonearéis,0.9438663
reguetonear,reguetonearán,0.9703447
refundar,refundo,0.9623202
refundar,refundas,0.9627567
refundar,refundás,0.951693
refundar,refunda,0.9696736
refundar,refunda,0.9696736
refundar,refundamos,0.9484447
refundar,refundáis,0.9271151
refundar,refundan,0.95114577
refundar,refundaba,0.95374954
refundar,refundabas,0.970386
refundar,refundaba,0.95374954
refundar,refundaba,0.95374954
refundar,refundábamos,0.9164652
refundar,refundabais,0.96224654
refundar,refundaban,0.9432406
refundar,refundaré,0.94652826
refundar,refundarás,0.96061504
refundar,refundará,0.9692955
refundar,refundará,0.9692955
refundar,refundaremos,0.96857303
refundar,refundaréis,0.9495836
refundar,refundarán,0.96724707
emparrillar,emparrillo,0.96339864
emparrillar,emparrillas,0.9679144
emparrillar,emparrillás,0.96766555
emparrillar,emparrilla,0.98101646
emparrillar,emparrilla,0.98101646
emparrillar,emparrillamos,0.97168666
emparrillar,emparrilláis,0.9203265
emparrillar,emparrillan,0.97639143
emparrillar,emparrillaba,0.95878184
emparrillar,emparrillabas,0.9644254
emparrillar,emparrillaba,0.95878184
emparrillar,emparrillaba,0.95878184
emparrillar,emparrillábamos,0.91801274
emparrillar,emparrillabais,0.9397249
emparrillar,emparrillaban,0.9576662
emparrillar,emparrillaré,0.97199494
emparrillar,emparrillarás,0.9780401
emparrillar,emparrillará,0.97099936
emparrillar,emparrillará,0.97099936
emparrillar,emparrillaremos,0.9668959
emparrillar,emparrillaréis,0.9433646
emparrillar,emparrillarán,0.9739652
tensar,tenso,0.9461931
tensar,tensas,0.9522946
tensar,tensás,0.92654735
tensar,tensa,0.9565759
tensar,tensa,0.9565759
tensar,tensamos,0.94510144
tensar,tensáis,0.9204769
tensar,tensan,0.94789535
tensar,tensaba,0.94885945
tensar,tensabas,0.95896196
tensar,tensaba,0.94885945
tensar,tensaba,0.9488597
tensar,tensábamos,0.9011363
tensar,tensabais,0.94278663
tensar,tensaban,0.95444
tensar,tensaré,0.9330691
tensar,tensarás,0.939016
tensar,tensará,0.96063274
tensar,tensará,0.96063274
tensar,tensaremos,0.9359447
tensar,tensaréis,0.94730324
tensar,tensarán,0.94292456
ofender,ofendo,0.9692068
ofender,ofendes,0.96016073
ofender,ofendés,0.8839577
ofender,ofende,0.9422754
ofender,ofende,0.9422754
ofender,ofendemos,0.93742025
ofender,ofendéis,0.91738
ofender,ofenden,0.9018358
ofender,ofendía,0.90790445
ofender,ofendías,0.9126182
ofender,ofendía,0.90790445
ofender,ofendía,0.90790445
ofender,ofendíamos,0.8816399
ofender,ofendíais,0.9016679
ofender,ofendían,0.9033597
ofender,ofenderé,0.9539515
ofender,ofenderás,0.9658255
ofender,ofenderá,0.9613446
ofender,ofenderá,0.9613446
ofender,ofenderemos,0.94946605
ofender,ofenderéis,0.9314424
ofender,ofenderán,0.9596463
boletinar,boletino,0.96810716
boletinar,boletinas,0.969996
boletinar,boletinás,0.95873535
boletinar,boletina,0.96166646
boletinar,boletina,0.96166646
boletinar,boletinamos,0.9609211
boletinar,boletináis,0.93433964
boletinar,boletinan,0.97436625
boletinar,boletinaba,0.9655888
boletinar,boletinabas,0.9637947
boletinar,boletinaba,0.9655888
boletinar,boletinaba,0.9655888
