pivot,derivation,similarity,category,affix
individual,individualmente,0.87642264,N:ADV,-mente
cordial,cordialmente,0.91607773,ADJ:ADV,-mente
Gibraltar,gibraltareño,0.7485192,N:ADJ,-eño
Argelia,argelino,0.8960045,N:ADJ,-ino
abuela,abuelita,0.85189605,N:N,-ita
grueso,grosero,0.89806217,N:ADJ,-ero
hormiga,hormiguero,0.92405134,N:N,-ero
decente,decentemente,0.92663133,ADJ:ADV,-mente
péndulo,pendular,0.8759344,ADJ:ADJ,-ar
amperio,amperímetro,0.87566817,N:N,-metro
discreto,discretamente,0.9225297,ADJ:ADV,-mente
marcar,marcador,0.81238997,V:ADJ,-dor
sexo,sexología,0.82762617,N:N,-logía
edificar,edificante,0.88915396,V:ADJ,-ante
próstata,prostatitis,0.79709715,N:N,-itis
asustar,asustadizo,0.9336683,V:ADJ,-izo
alarmar,alarmante,0.9270113,V:ADJ,-ante
mortal,mortalmente,0.8652222,ADJ:ADV,-mente
positivo,positivamente,0.86035514,ADJ:ADV,-mente
ingenuo,ingenuamente,0.91224897,ADJ:ADV,-mente
fango,fangoso,0.94313896,N:ADJ,-oso
giro,giroscopio,0.8841746,N:N,-scopio
Gregorio,gregoriano,0.8613935,N:ADJ,-ano
cucharada,cucharadita,0.93223774,N:N,-ita
constante,constantemente,0.7552906,ADJ:ADV,-mente
matar,matón,0.86130416,V:N,-ón
oral,oralmente,0.8882046,ADJ:ADV,-mente
indistinto,indistintamente,0.92022496,ADJ:ADV,-mente
país,paisaje,0.6346887,N:N,-aje
Lutero,luterano,0.8659197,N:ADJ,-ano
caja,cajero,0.8688052,N:N,-ero
bala,balazo,0.9237901,N:N,-azo
cargar,cargamento,0.95545655,V:N,-mento
cargar,recargar,0.8749662,V:V,re-
americano,hispanoamericano,0.8480713,N:ADJ,hispano-
pornógrafo,pornografía,0.9043406,ADJ:N,-ía
chiste,chistoso,0.91868097,N:ADJ,-oso
sensibilizar,desensibilizar,0.89177656,V:V,des-
presencia,omnipresencia,0.8332986,N:N,omni-
marqués,marquesa,0.80729586,N:N,-a
vigorosa,vigorosamente,0.8290236,ADJ:ADV,-mente
autógrafo,autografiar,0.85540223,N:V,-iar
amnistía,amnistiar,0.9357163,N:V,-ar
cinematografía,cinematografiar,0.8983175,N:V,-ar
contrario,contrariar,0.87086064,ADJ:V,-ar
sensato,sensatamente,0.93119365,ADJ:ADV,-mente
insensato,insensatamente,0.9524369,ADJ:ADV,-mente
semestral,semestralmente,0.9206672,ADJ:ADV,-mente
cosa,cosita,0.859784,N:N,-ita
alienar,alienante,0.9558735,V:ADJ,-ante
generoso,generosamente,0.920942,ADJ:ADV,-mente
copioso,copiosamente,0.9165134,ADJ:ADV,-mente
radical,radicalismo,0.87667114,ADJ:N,-ismo
clínico,aclínico,0.94504595,ADJ:ADJ,a-
pornografía,pornográfico,0.9397599,N:ADJ,-ico
Nigeria,nigeriano,0.735028,N:ADJ,-ano
angosto,angostura,0.927526,ADJ:N,-ura
caduco,caducar,0.9575608,ADJ:V,-ar
pregón,pregonero,0.8601139,N:ADJ,-ero
Pero,Pérez,0.7790322,N:N,-ez
propositivo,propositivamente,0.8754052,ADJ:ADV,-mente
resina,resinoso,0.92040503,N:ADJ,-oso
miga,migaja,0.9482266,N:N,-aja
grande,grandeza,0.9102709,ADJ:N,-eza
esencial,esencialmente,0.9118807,ADJ:ADV,-mente
simbólica,simbólicamente,0.88650256,ADJ:ADV,-mente
París,parisino,0.7624719,N:ADJ,-ino
falsificar,falsificador,0.89421433,V:N,-dor
verga,vergón,0.88145506,N:ADJ,-ón
pelo,peludo,0.83807945,N:ADJ,-udo
solo,solista,0.8924799,ADJ:N,-ista
bosque,boscoso,0.8680138,N:ADJ,-oso
cognitivo,cognitivamente,0.922945,ADJ:ADV,-mente
estrecho,estrechamente,0.88736063,ADJ:ADV,-mente
desaparecer,desaparición,0.8248091,V:N,-ción
circunstancia,circunstancial,0.95295197,N:ADJ,-al
papá,papito,0.90973747,N:N,-ito
presente,omnipresente,0.7505577,ADJ:ADJ,omni-
mentir,desmentir,0.8801039,V:V,des-
plegar,desplegar,0.8906745,V:V,des-
comendar,encomendar,0.9169658,V:V,en-
emendar,remendar,0.8910959,V:V,re-
plegar,replegar,0.7400011,V:V,re-
estregar,restregar,0.94558764,V:V,re-
ventar,reventar,0.88073945,V:V,re-
arrendar,subarrendar,0.8608965,V:V,sub-
aprobar,desaprobar,0.8728157,V:V,des-
colgar,descolgar,0.9286758,V:V,des-
torcer,destorcer,0.8816063,V:V,des-
poblar,repoblar,0.8170536,V:V,re-
volcar,revolcar,0.8715414,V:V,re-
teñir,desteñir,0.9316583,V:V,des-
vestir,desvestir,0.8792824,V:V,des-
elegir,reelegir,0.80381113,V:V,re-
expedir,reexpedir,0.9273409,V:V,re-
seguir,subseguir,0.8459362,V:V,sub-
monte,montés,0.8328396,N:ADJ,-és
resuelto,resueltamente,0.9500431,ADJ:ADV,-mente
nutrición,desnutrición,0.88974345,N:N,des-
flauta,flautista,0.93343985,N:N,-ista
aire,airoso,0.84736896,N:ADJ,-oso
prodigioso,prodigiosamente,0.8582726,ADJ:ADV,-mente
codo,codera,0.8851551,N:N,-era
block,bloquera,0.89049006,N:N,-era
evasivo,evasivamente,0.89691025,ADJ:ADV,-mente
local,localmente,0.8978456,ADJ:ADV,-mente
finanza,microfinanza,0.93480057,N:N,micro-
Israel,israelí,0.77284795,N:ADJ,-í
flaco,flaquear,0.9108678,ADJ:V,-ear
cañavera,cañaveral,0.97010565,N:N,-al
brusco,bruscamente,0.8655962,ADJ:ADV,-mente
mesa,sobremesa,0.8569831,N:N,sobre-
grano,granero,0.95856553,N:N,-ero
ruina,ruinar,0.9224705,N:V,-ar
alianza,aliancista,0.8889432,N:ADJ,-ista
abastecer,abastecedor,0.9330228,V:ADJ,-dor
Bachelet,bacheletista,0.85842514,N:ADJ,-ista
abastecer,abastecimiento,0.86250454,V:N,-miento
melocotón,melocotonero,0.9288746,N:N,-ero
abatir,abatimiento,0.90150553,V:N,-miento
abdicar,abdicación,0.91611564,V:N,-ción
responsable,irresponsable,0.8109845,ADJ:ADJ,in-
abdominal,abdominalmente,0.9361921,ADJ:ADV,-mente
abierto,abiertamente,0.90412414,ADJ:ADV,-mente
abismo,abismal,0.88738805,N:ADJ,-al
abigarrar,abigarramiento,0.9239192,V:N,-miento
aroma,aromático,0.87589103,N:ADJ,-ático
emplazar,reemplazar,0.9137975,V:V,re-
diseñar,diseñador,0.875124,V:N,-dor
ligero,ligeramente,0.8496608,ADJ:ADV,-mente
dosis,sobredosis,0.86852574,N:N,sobre-
refrigerar,refrigerador,0.94514704,V:ADJ,-dor
preferible,preferiblemente,0.941161,ADJ:ADV,-mente
puntual,puntualidad,0.92013776,ADJ:N,-idad
adiuvō,coadyuvar,0.86473304,V:V,co-
abnegar,abnegación,0.92705154,V:N,-ción
abolición,abolicionista,0.92646915,N:ADJ,-ista
abordar,abordaje,0.9162017,V:N,-aje
aborrecer,aborrecible,0.94608545,V:ADJ,-ible
abono,abonar,0.93437546,N:V,-ar
aborto,abortista,0.87433773,N:ADJ,-ista
abrasar,abrasador,0.93729156,V:ADJ,-dor
abrir,abridor,0.8204323,V:ADJ,-dor
abrupto,abruptamente,0.90706414,ADJ:ADV,-mente
parecer,comparecer,0.84975183,N:V,con-
agradecer,desagradecer,0.91722286,V:V,des-
entumecer,desentumecer,0.91997886,V:V,des-
fallecer,desfallecer,0.9187012,V:V,des-
favorecer,desfavorecer,0.79932576,V:V,des-
lucir,deslucir,0.92899996,V:V,des-
merecer,desmerecer,0.87379396,V:V,des-
obedecer,desobedecer,0.8851379,V:V,des-
negro,negrecer,0.91907996,ADJ:V,-ecer
húmedo,humedecer,0.83929586,ADJ:V,-ecer
aparecer,reaparecer,0.817379,V:V,re-
enemigo,archienemigo,0.8333343,N:N,archi-
gratificar,gratificante,0.9561774,V:ADJ,-ante
colonia,colonizar,0.81215346,N:V,-izar
humanizar,deshumanizar,0.834583,V:V,des-
digital,digitalizar,0.8670475,ADJ:V,-izar
especial,especializar,0.8937006,ADJ:V,-izar
general,generalizar,0.73069644,ADJ:V,-izar
hospital,hospitalizar,0.7798156,N:V,-izar
legalizar,ilegalizar,0.95069486,V:V,in-
industrial,industrializar,0.8779524,ADJ:V,-izar
jerarquía,jerarquizar,0.9028582,N:V,-izar
nacional,nacionalizar,0.84587586,ADJ:V,-izar
natural,naturalizar,0.87773526,ADJ:V,-izar
normal,normalizar,0.881239,ADJ:V,-izar
protagonista,protagonizar,0.80311775,N:V,-izar
ridículo,ridiculizar,0.88331795,ADJ:V,-izar
sátira,satirizar,0.9044393,N:V,-izar
esfriar,resfriar,0.9364342,V:V,re-
arraigar,desarraigar,0.9309828,V:V,des-
jeringa,jeringar,0.94232506,N:V,-ar
homólogo,homologar,0.87554586,ADJ:V,-ar
amplio,amplificar,0.8484866,ADJ:V,-ificar
crítico,criticar,0.9008104,ADJ:V,-ar
intoxicar,desintoxicar,0.94376487,V:V,des-
plan,planificar,0.88818157,N:V,-ificar
absurdo,absurdamente,0.9093795,ADJ:ADV,-mente
abundante,abundantemente,0.90719527,ADJ:ADV,-mente
acabar,acabamiento,0.8262128,V:N,-miento
académica,académicamente,0.86399555,ADJ:ADV,-mente
acantonar,acantonamiento,0.9245274,V:N,-miento
acaecer,acaecimiento,0.7940784,V:N,-miento
acatar,acatamiento,0.8317234,V:N,-miento
acción,accionista,0.83566046,N:N,-ista
aceite,aceitoso,0.7591429,N:ADJ,-oso
acelerar,acelerador,0.93117225,V:N,-dor
aceptable,aceptabilidad,0.84917235,ADJ:N,-idad
aceptable,aceptablemente,0.84919965,ADJ:ADV,-mente
físico,físicamente,0.820953,ADJ:ADV,-mente
bajo,bajón,0.6488676,ADJ:N,-ón
baja,bajón,0.87809604,N:N,-ón
interferir,interferencia,0.92039126,V:N,-encia
taxi,taxista,0.911552,N:N,-ista
soplar,soplón,0.8771709,V:N,-ón
arsénico,arsenical,0.8986364,N:ADJ,-al
ahijar,desahijar,0.88159275,V:V,des-
coche,cochera,0.8756176,N:N,-era
descarado,descaradamente,0.9117431,ADJ:ADV,-mente
justo,injusto,0.8685981,ADJ:ADJ,in-
química,bioquímica,0.90076095,N:ADJ,bio-
calor,calórico,0.8417914,N:ADJ,-ico
manicura,manicurista,0.8864155,N:N,-ista
onomatopeya,onomatopéyico,0.91335,N:ADJ,-ico
azafrán,azafranar,0.91473913,N:V,-ar
portar,portador,0.900032,V:N,-dor
aterrar,aterrador,0.9445962,V:ADJ,-dor
sexual,sexualmente,0.89909214,ADJ:ADV,-mente
mácula,macular,0.8814268,N:ADJ,-ar
aldea,aldehuela,0.83212054,N:N,-uela
casa,caserío,0.8448551,N:N,-ío
antiguo,antigüedad,0.84430254,ADJ:N,-edad
carne,carnoso,0.8317014,N:ADJ,-oso
caroteno,carotenoide,0.9089439,N:N,-oide
gravitar,gravitación,0.91812456,V:N,-ción
litro,mililitro,0.850076,N:N,mili-
colonial,anticolonial,0.8359067,ADJ:ADJ,anti-
usual,inusual,0.8694834,ADJ:ADJ,in-
Laos,laosiano,0.75879323,N:ADJ,-iano
nuclear,binuclear,0.81465745,ADJ:ADJ,bi-
vergüenza,vergonzoso,0.89207405,N:ADJ,-oso
hecho,deshecho,0.8439481,N:ADJ,des-
cloroformo,cloroformizar,0.9595188,N:V,-izar
escudo,escudero,0.82200545,N:N,-ero
flexibilizar,flexibilización,0.9713127,V:N,-ción
cocer,recocer,0.9198768,V:V,re-
neutralizar,neutralización,0.9534373,V:N,-ción
bando,contrabando,0.8494087,N:N,contra-
contrabando,contrabandista,0.90434325,N:N,-ista
bálano,balanitis,0.8626935,N:N,-itis
jaspe,jaspear,0.9415591,N:V,-ar
ojo,ojete,0.83130157,N:N,-ete
emborrachar,desemborrachar,0.95635164,V:V,des-
divertículo,diverticulosis,0.8617218,N:N,-osis
donar,donación,0.84393924,V:N,-ción
bombardear,bombardero,0.9374611,V:ADJ,-ero
rastrear,rastreador,0.9301825,V:N,-dor
Tíbet,tibetano,0.77439463,N:ADJ,-ano
Kenia,keniano,0.7768485,N:ADJ,-ano
amor,desamor,0.8518512,N:N,des-
temporal,atemporal,0.80909467,ADJ:ADJ,a-
traducir,retraducir,0.79009914,V:V,re-
leer,releer,0.8361912,V:V,re-
longitudinal,longitudinalmente,0.9304496,ADJ:ADV,-mente
Haití,haitiano,0.7618797,N:ADJ,-ano
Montenegro,montenegrino,0.7432659,N:ADJ,-ino
Liberia,liberiano,0.7117045,N:ADJ,-ano
Gambia,gambiano,0.713151,N:ADJ,-ano
específico,específicamente,0.72517973,ADJ:ADV,-mente
medicar,medicación,0.9306191,V:N,-ción
cuidadoso,cuidadosamente,0.85815257,ADJ:ADV,-mente
efectivo,efectivamente,0.8229801,ADJ:ADV,-mente
maleta,maletero,0.9156713,N:N,-ero
funcionar,funcionario,0.8776559,V:N,-ario
cárdeno,cardenal,0.61880606,ADJ:N,-al
Aragón,aragonés,0.8750283,N:ADJ,-és
Birmania,birmano,0.88219714,N:ADJ,-ano
Guinea,guineano,0.79191154,N:ADJ,-ano
Níger,nigerino,0.78714305,N:ADJ,-ino
servir,servidor,0.80695134,V:N,-dor
todo,sobretodo,0.79221326,N:N,sobre-
fiscal,fiscalía,0.90589416,N:N,-ía
familiar,familiarizar,0.8559366,ADJ:V,-izar
convulsión,convulsionar,0.91593856,N:V,-ar
periferia,periférico,0.8147022,N:ADJ,-ico
templo,templario,0.8269959,N:ADJ,-ario
desesperar,desesperación,0.9441193,V:N,-ción
libro,libreta,0.75289464,N:N,-eta
república,republicano,0.64655274,N:ADJ,-ano
desesperado,desesperadamente,0.92725194,ADJ:ADV,-mente
culebra,culebrear,0.9411433,N:V,-ear
Palaos,palauano,0.8366014,N:ADJ,-ano
ramo,ramoso,0.9025611,N:ADJ,-oso
jarana,jaranero,0.90928406,N:ADJ,-ero
vistoso,vistosamente,0.8962511,ADJ:ADV,-mente
vista,vistoso,0.90252626,N:ADJ,-oso
coagular,coagulante,0.9699464,V:ADJ,-ante
carburo,hidrocarburo,0.88230264,N:N,hidro-
álcali,alcaloide,0.83051556,N:N,-oide
alternativo,alternativamente,0.7590563,ADJ:ADV,-mente
reproducible,irreproducible,0.8877629,ADJ:ADJ,in-
agotar,agotador,0.9410065,V:ADJ,-dor
archivar,archivador,0.84289795,V:ADJ,-dor
aserrar,aserradero,0.9362519,V:N,-dero
orientar,orientativo,0.93659663,V:ADJ,-ivo
animal,animalista,0.89728093,N:ADJ,-ista
animal,animalismo,0.87785256,N:N,-ismo
animal,animalesco,0.90987396,N:ADJ,-sco
zarpa,zarpazo,0.95774347,N:N,-azo
zarza,zarzal,0.9517328,N:N,-al
tuso,tusar,0.9356166,N:V,-ar
sueño,ensueño,0.8696793,N:N,en-
dental,interdental,0.8750887,ADJ:ADJ,inter-
morboso,morbosamente,0.92319083,ADJ:ADV,-mente
operativo,operativamente,0.8377316,ADJ:ADV,-mente
tentar,tentador,0.8497234,V:ADJ,-dor
bola,boludo,0.8530601,N:ADJ,-udo
asignar,asignatura,0.8843224,V:N,-tura
peritoneal,retroperitoneal,0.83764243,ADJ:ADJ,retro-
vascular,cerebrovascular,0.92865455,ADJ:ADJ,cerebro-
fortuito,fortuitamente,0.91608393,ADJ:ADV,-mente
compulsivo,compulsivamente,0.95086265,ADJ:ADV,-mente
nácar,nacarado,0.82229054,N:ADJ,-ado
colmena,colmenar,0.9424638,N:N,-ar
drogue,droguería,0.9334911,V:N,-ería
capital,capitalista,0.70278615,N:ADJ,-ista
clandestino,clandestinamente,0.92718476,ADJ:ADV,-mente
atleta,atletismo,0.7957455,N:N,-ismo
acordeón,acordeonista,0.88675594,N:N,-ista
culo,culiar,0.92037344,N:V,-iar
personal,personalizar,0.8401527,ADJ:V,-izar
racional,racionalizar,0.92313844,ADJ:V,-izar
anestesia,anestesiología,0.8812317,N:N,-logía
anestesia,anestesiólogo,0.9008464,N:N,-logo
ortopedia,ortopedista,0.9417568,N:N,-ista
bacina,bacinilla,0.88249725,N:N,-illa
picar,picazón,0.91571337,V:N,-zón
vendar,vendaje,0.7929928,V:N,-aje
biótico,antibiótico,0.8319681,ADJ:ADJ,anti-
cabestro,cabestrillo,0.9499379,N:N,-illo
sucinto,sucintamente,0.80246186,ADJ:ADV,-mente
asceta,ascetismo,0.9125114,N:N,-ismo
atomizar,atomizador,0.9118031,V:N,-dor
destrucción,autodestrucción,0.80754995,N:N,auto-
Azerbaiyán,azerí,0.8291788,N:ADJ,-í
simétrico,asimétrico,0.9540003,ADJ:ADJ,a-
árido,aridez,0.8849076,ADJ:N,-ez
diócesis,arquidiócesis,0.65562963,N:N,arqui-
arzobispo,arzobispal,0.751707,N:ADJ,-al
arquetipo,arquetípico,0.9396229,N:ADJ,-ico
soldar,soldadura,0.9322381,V:N,-dura
control,autocontrol,0.8439774,N:N,auto-
aquiescente,aquiescencia,0.9220207,ADJ:N,-encia
átomo,antiátomo,0.82139456,N:N,anti-
ácido,antiácido,0.8401797,ADJ:ADJ,anti-
Botsuana,botsuano,0.8787461,N:ADJ,-ano
golf,golfista,0.8594129,N:N,-ista
dimensional,unidimensional,0.81182104,ADJ:ADJ,uni-
imperial,imperialista,0.8568832,ADJ:ADJ,-ista
Nueva York,neoyorquino,0.78198004,N:ADJ,-ino
grano,granar,0.89869857,N:V,-ar
moco,mocoso,0.9668684,N:ADJ,-oso
antropomorfo,antropomórfico,0.94071233,ADJ:ADJ,-ico
antropología,antropológico,0.9276635,N:ADJ,-ico
revolución,revolucionario,0.8757511,N:ADJ,-ario
veneno,venenoso,0.9345515,N:ADJ,-oso
arma,armero,0.8746095,N:ADJ,-ero
coche,cochero,0.88371325,N:N,-ero
hemoglobina,hemoglobinuria,0.9617666,N:N,-uria
peritoneal,intraperitoneal,0.8310311,ADJ:ADJ,intra-
criminal,criminalmente,0.87209433,ADJ:ADV,-mente
callo,calloso,0.9701472,N:ADJ,-oso
amigo,amiguito,0.86977214,N:N,-ito
joven,jovencito,0.9221144,N:N,-cito
real,realeza,0.86705184,ADJ:N,-eza
respirar,respirable,0.95407075,V:ADJ,-able
grande,grandote,0.87962776,ADJ:ADJ,-ote
hombre,hombrecito,0.9060842,N:N,-cito
rabo,rabón,0.9029291,N:ADJ,-ón
Camboya,camboyano,0.8930842,N:ADJ,-ano
data,posdata,0.7898462,N:N,pos-
caminar,caminata,0.8920858,V:N,-ata
tirar,tirada,0.91692114,V:ADJ,-ada
hermano,hermanito,0.74976486,N:N,-ito
alto,altísimo,0.8110738,ADJ:ADJ,-ísimo
magulla,magulladura,0.93823254,V:N,-dura
verde,verdoso,0.8696897,ADJ:ADJ,-oso
vergajo,vergajazo,0.93062323,N:N,-azo
grito,gritería,0.8749251,N:N,-ería
cuchara,cucharada,0.97091675,N:N,-ada
cuchara,cucharita,0.93188417,N:N,-ita
nata,natilla,0.8351079,ADJ:N,-illa
colonial,colonialismo,0.8868015,ADJ:N,-ismo
fiscalizar,fiscalización,0.93557805,V:N,-ción
furioso,furiosamente,0.8970058,ADJ:ADV,-mente
hermana,hermanita,0.7246316,N:N,-ita
niño,niñito,0.8589407,N:N,-ito
noticia,noticiero,0.82398176,N:N,-ero
mayor,mayormente,0.8511635,ADJ:ADV,-mente
adicional,adicionalmente,0.8439357,ADJ:ADV,-mente
ciego,ciegamente,0.8917768,ADJ:ADV,-mente
frecuente,frecuentemente,0.9078841,ADJ:ADV,-mente
leche,lechón,0.90886104,N:N,-ón
apatía,apático,0.8541879,N:ADJ,-ico
grosero,groseramente,0.8987679,ADJ:ADV,-mente
grosero,grosería,0.9331035,ADJ:N,-ía
pragmático,pragmatismo,0.909965,ADJ:N,-ismo
preliminar,preliminarmente,0.9197561,ADJ:ADV,-mente
plural,pluralismo,0.806334,N:N,-ismo
plural,pluralista,0.84156644,N:ADJ,-ista
similar,similarmente,0.88274515,ADJ:ADV,-mente
lana,lanoso,0.78821975,N:ADJ,-oso
pronto,prontamente,0.8911919,ADJ:ADV,-mente
autonomía,autonomista,0.86333466,N:N,-ista
autónomo,autonomismo,0.8730116,ADJ:N,-ismo
autoritario,autoritarismo,0.9101595,ADJ:N,-ismo
autoridad,autoritario,0.83436084,N:ADJ,-ario
teatro,anfiteatro,0.7620851,N:N,anfi-
alpino,alpinismo,0.8885057,ADJ:N,-ismo
alpino,alpinista,0.84680384,ADJ:N,-ista
abismal,abismalmente,0.90418637,ADJ:ADV,-mente
azulejo,azulejar,0.9522341,N:V,-ar
avería,averiar,0.9128255,N:V,-ar
auténtico,autenticidad,0.8328293,ADJ:N,-idad
camote,camotear,0.9533044,N:V,-ear
par,parear,0.6290655,N:V,-ear
vidrio,vidriería,0.91445667,N:N,-ería
irónico,irónicamente,0.8929299,ADJ:ADV,-mente
calcinar,calcinación,0.9268222,V:N,-ción
muermo,muermoso,0.97043186,N:ADJ,-oso
helicoide,helicoidal,0.95763505,N:ADJ,-al
marital,maritalmente,0.9356239,ADJ:ADV,-mente
ocular,intraocular,0.87086654,ADJ:ADJ,intra-
saber,resaber,0.8438635,N:V,re-
estrépito,estrepitoso,0.9270295,N:ADJ,-oso
fonético,fonéticamente,0.9224572,ADJ:ADV,-mente
configurar,configurable,0.951338,V:ADJ,-able
torno,tornillo,0.8944226,N:N,-illo
novela,telenovela,0.8230324,N:N,tele-
burlar,burlón,0.86799145,V:ADJ,-ón
tropezar,tropezón,0.9203553,V:ADJ,-ón
tapón,taponear,0.84507257,N:V,-ear
tapón,taponar,0.86062986,N:V,-ar
carniza,carnicero,0.9232421,N:N,-ero
superficial,superficialmente,0.90719694,ADJ:ADV,-mente
peluca,peluquero,0.8737099,N:N,-ero
peluca,peluquería,0.856369,N:N,-ería
fontana,fontanero,0.9231511,N:N,-ero
ambiental,ambientalmente,0.8671908,ADJ:ADV,-mente
anormal,anormalmente,0.931047,ADJ:ADV,-mente
flor,florista,0.8968305,N:N,-ista
molino,molinero,0.9528557,N:N,-ero
curtir,curtidor,0.9528598,V:N,-idor
pastel,pastelero,0.9021752,N:N,-ero
mina,minero,0.89293057,N:ADJ,-ero
colmena,colmenero,0.92854404,N:N,-ero
cerveza,cervecero,0.95734394,N:ADJ,-ero
virus,viremia,0.85404444,N:N,-emia
gentil,gentileza,0.8707884,ADJ:N,-eza
Andes,andino,0.7886479,N:ADJ,-ino
paja,pajero,0.9189899,N:N,-ero
antecedente,antecedentemente,0.92788315,ADJ:ADV,-mente
función,funcional,0.8099949,N:ADJ,-al
Roma,romero,0.81751955,N:ADJ,-ero
perfecto,imperfecto,0.91323066,ADJ:ADJ,in-
unilateral,unilateralmente,0.9301244,ADJ:ADV,-mente
criar,criador,0.8301671,V:N,-dor
repentino,repentinamente,0.7765082,ADJ:ADV,-mente
armonía,armonioso,0.87072086,N:ADJ,-oso
atraillar,desatraillar,0.83816934,V:V,des-
sarcoma,liposarcoma,0.7536473,N:N,lipo-
erotismo,autoerotismo,0.88982767,N:N,auto-
disciplina,autodisciplina,0.7997204,N:N,auto-
grava,gravilla,0.9072084,V:N,-illa
macho,machar,0.8682007,N:V,-ar
pensar,pensador,0.89063615,V:N,-dor
extremo,extremamente,0.87148577,ADJ:ADV,-mente
extremo,extremismo,0.8624365,ADJ:N,-ismo
extremo,extremista,0.88795215,ADJ:N,-ista
sangre,sangriento,0.789471,N:ADJ,-ento
sanguja,sanguijuela,0.8782028,N:N,-uela
California,californiano,0.79912275,N:ADJ,-ano
improviso,improvisar,0.94844925,ADJ:V,-ar
lateral,lateralmente,0.9092573,ADJ:ADV,-mente
cancha,canchero,0.9062602,N:N,-ero
superior,superiormente,0.8731539,N:ADV,-mente
clamoroso,clamorosamente,0.94622564,ADJ:ADV,-mente
doloso,dolosamente,0.88944656,ADJ:ADV,-mente
equitativo,equitativamente,0.92785716,ADJ:ADV,-mente
grande,grandemente,0.8872122,ADJ:ADV,-mente
incidental,incidentalmente,0.9201163,ADJ:ADV,-mente
comentar,comentador,0.91446996,V:N,-ador
falda,minifalda,0.8481226,N:N,mini-
negligente,negligentemente,0.9313293,ADJ:ADV,-mente
queso,quesito,0.9459373,N:N,-ito
banco,banquero,0.91881585,ADJ:N,-ero
clericalismo,anticlericalismo,0.9598199,N:N,anti-
fascismo,antifascismo,0.8713969,N:N,anti-
antisemita,antisemitismo,0.9458323,ADJ:N,-ismo
timbre,timbrar,0.8347221,N:V,-ar
empujar,empujón,0.9304626,V:N,-ón
basal,basalmente,0.9307477,ADJ:ADV,-mente
Eva,Evita,0.8495965,N:N,-ita
átomo,atomizar,0.7884818,N:V,-izar
frontal,orbitofrontal,0.80489624,ADJ:ADJ,orbito-
ritual,ritualmente,0.90401775,ADJ:ADV,-mente
bestial,bestialmente,0.94394344,ADJ:ADV,-mente
taza,tacita,0.9431336,N:N,-ita
territorial,territorialmente,0.83137345,ADJ:ADV,-mente
cielo,cielito,0.8966162,N:N,-ito
leso,lesivo,0.9478273,ADJ:ADJ,-ivo
comparativo,comparativamente,0.883152,ADJ:ADV,-mente
delante,delantero,0.94006056,ADV:ADJ,-ero
blando,blandito,0.9566506,ADJ:ADJ,-ito
moral,moralista,0.88876957,ADJ:ADJ,-ista
renta,rentable,0.90708685,V:ADJ,-able
tamiz,tamizar,0.96742976,N:V,-ar
caballero,caballeroso,0.96763104,ADJ:ADJ,-oso
exhibición,exhibicionista,0.87772095,N:N,-ista
viuda,viudez,0.8621629,N:N,-ez
aislar,aislante,0.87833905,V:ADJ,-ante
agotar,agotamiento,0.8878026,V:N,-miento
soñar,soñador,0.89117515,V:ADJ,-dor
difícil,difícilmente,0.8767397,ADJ:ADV,-mente
guardar,guardería,0.8709917,V:N,-ería
claro,claridad,0.855884,ADJ:N,-idad
funcionar,funcionamiento,0.9104636,V:N,-miento
zuzo,zuzar,0.9420712,N:V,-ar
psiquiatría,psiquiátrico,0.91684246,N:ADJ,-ico
medalla,medallón,0.81491697,N:N,-ón
sentimental,sentimentalismo,0.89562166,ADJ:N,-ismo
sereno,serenamente,0.9044606,N:ADV,-mente
genético,genéticamente,0.92898715,ADJ:ADV,-mente
sorprendente,sorprendentemente,0.91911143,ADJ:ADV,-mente
convulsivo,convulsivamente,0.94712764,ADJ:ADV,-mente
huérfano,orfanato,0.81269324,ADJ:N,-ato
cortés,descortés,0.8502172,ADJ:ADJ,des-
mental,mentalidad,0.9258221,ADJ:N,-idad
hierro,herrar,0.82759285,N:V,-ar
criminal,criminalista,0.90938026,ADJ:N,-ista
bolso,bolsón,0.92708576,N:N,-ón
deporte,deportivo,0.9051297,N:ADJ,-ivo
deporte,deportista,0.8132948,N:N,-ista
vistoso,vistosidad,0.8574832,ADJ:N,-idad
higiene,higiénico,0.8715755,N:ADJ,-ico
bar,minibar,0.8884424,N:N,mini-
dimensional,dimensionalmente,0.8422274,ADJ:ADV,-mente
cargar,cargador,0.9729464,V:ADJ,-ador
cuidado,cuidadoso,0.9419589,N:ADJ,-oso
sucio,suciedad,0.9020023,ADJ:N,-edad
entendido,malentendido,0.88900375,ADJ:N,mal-
agresivo,agresividad,0.94811213,ADJ:N,-dad
congelante,anticongelante,0.89816105,ADJ:N,anti-
doping,antidoping,0.9281943,N:N,anti-
contar,recontar,0.82309043,V:V,re-
archivo,archivista,0.9197882,N:N,-ista
barra,barrote,0.8258637,N:N,-ote
colar,colador,0.94920844,N:N,-dor
pájaro,pajarito,0.85331756,N:N,-ito
porra,porrista,0.9454653,N:N,-ista
envenenar,envenenamiento,0.91510934,V:N,-miento
balear,abalear,0.85175216,ADJ:V,a-
átomo,atomismo,0.8130046,N:N,-ismo
occipital,parietooccipital,0.9015235,ADJ:ADJ,parieto-
ajuar,ajuarar,0.95381266,N:V,-ar
