pivot,derivation,similarity,category,affix
San Fermín,sanferminero,0.1926144262311137,N:ADJ,-ero
sensible,radiosensible,0.4255557928517103,ADJ:ADJ,radio-
unilateral,unilateralidad,0.6125099072638333,ADJ:N,-idad
burbuja,burbujita,0.7029350802424079,N:N,-ita
anciano,ancianito,0.6669157741434724,N:N,-ito
anciana,ancianita,0.7909538239253175,ADJ:N,-ita
direccional,bidireccional,0.45746562033961324,N:ADJ,bi-
blog,bloguear,0.528341132369075,N:V,-ear
descargar,descargable,0.45497587758869784,V:ADJ,-able
introspectivo,introspectivamente,0.5221827469636378,ADJ:ADV,-mente
personalizar,personalización,0.6392943872086104,V:N,-ción
silla,sillita,0.7380967348094832,N:N,-ita
circunvalar,circunvalación,0.6272042063718303,V:N,-ción
desabastecer,desabastecimiento,0.6692852775955861,V:N,-miento
desestabilizar,desestabilizante,0.5368017744093196,V:ADJ,-ante
indisoluble,indisolublemente,0.5994983771028406,ADJ:ADV,-mente
internacionalizar,internacionalización,0.6808356829631662,V:N,-ción
llamativo,llamativamente,0.6226302767582266,ADJ:ADV,-mente
pico,picotazo,0.37486730417583924,N:N,-azo
pistola,pistoletazo,0.1608452077169652,N:N,-azo
plomo,plomizo,0.4088149703116518,N:ADJ,-izo
provisional,provisionalmente,0.583585674877354,ADJ:ADV,-mente
orientar,reorientar,0.6818588493257716,V:V,re-
revelador,reveladoramente,0.48440759399184863,ADJ:ADV,-mente
sostenido,sostenidamente,0.5415214648722092,ADJ:ADV,-mente
basura,telebasura,0.4329840868159083,N:N,tele-
Tordesillas,tordesillano,0.44289830161582233,N:ADJ,-ano
zapatilla,zapatillazo,0.47893673071603415,N:N,-azo
abertzale,abertzalismo,0.7530949877623151,N:N,-ismo
acumular,acumulable,0.3297106275348236,V:ADJ,-able
pujolista,antipujolista,0.6173144899234304,N:ADJ,anti-
calle,callejuca,0.3628040710980265,N:N,-uca
catastro,catastral,0.7053755567313824,N:ADJ,-al
cuplé,cupletista,0.605984566262817,N:N,-ista
vasco,vascófono,0.4350450990224206,ADJ:ADJ,-fono
depurar,depuración,0.6319440487972443,V:N,-ción
instrumentalizar,instrumentalización,0.6068131080029873,V:N,-ción
látigo,latiguillo,0.3287238135976064,N:N,-illo
becerro,becerrista,0.4230851319907083,N:N,-ista
becerro,becerrada,0.390919114912086,N:N,-ada
madre,madraza,0.3894278781159696,N:N,-aza
plurinacional,plurinacionalidad,0.7811926965986242,ADJ:N,-idad
bacteria,micobacteria,0.6636459271042806,N:N,mico-
síntesis,quimiosíntesis,0.39028505667448066,N:N,quimio-
sintético,quimiosintético,0.36316211204389237,ADJ:ADJ,quimio-
euskaldunización,reeuskaldunización,0.7837385909265704,N:N,re-
euskaldunizar,euskaldunización,0.6929139733906956,V:N,-ción
euscaldún,euskaldunizar,0.3529072747322872,N:V,-izar
reglamentario,reglamentariamente,0.48997066018981295,ADJ:ADV,-mente
urbanizar,reurbanizar,0.696239269951665,V:V,re-
dímero,heterodímero,0.6698637127798719,N:N,hetero-
topológico,topológicamente,0.6262905981519603,ADJ:ADV,-mente
parótida,parotiditis,0.4879097804672814,N:N,-itis
sinovia,sinovial,0.7689457464297556,N:ADJ,-al
hoyo,hoyuelo,0.3679043544039582,N:N,-uelo
luminiscente,bioluminiscente,0.6370300469654792,ADJ:ADJ,bio-
luminiscencia,bioluminiscencia,0.6454880058787877,N:N,bio-
blástico,diploblástico,0.8365601072030334,ADJ:ADJ,diplo-
filogenético,filogenéticamente,0.6976504663670619,ADJ:ADV,-mente
hormona,fitohormona,0.5648299662170123,N:N,fito-
pez,pececillo,0.6821563752403127,N:N,-illo
epidídimo,epididimitis,0.5389957810164935,N:N,-itis
arma,antiarma,0.4140563902352661,N:ADJ,anti-
inmigración,antiinmigración,0.5537900262941384,N:ADJ,anti-
aparatoso,aparatosidad,0.5362289320160483,ADJ:N,-idad
asegurar,aseguración,0.4913068870435898,V:N,-ción
asumir,asumible,0.3814316639454618,V:ADJ,-ible
arredro,arredrar,0.5785576538253309,ADV:V,-ar
manifiesto,manifiestamente,0.3652191072519362,ADJ:ADV,-mente
lúcido,lúcidamente,0.5865725128012869,ADJ:ADV,-mente
cenit,cenital,0.45078706180441674,N:ADJ,-al
cerrar,cerramiento,0.30676563920363087,V:N,-miento
Bermeo,bermeano,0.4101961859685178,N:ADJ,-ano
bigote,bigotillo,0.8278746081459161,N:N,-illo
carta,cartilla,0.4588039464886352,N:N,-illa
garza,garceta,0.5782936346290489,N:N,-eta
silbar,silbador,0.44262133905677925,V:N,-dor
intolerable,intolerablemente,0.6439203723085116,ADJ:ADV,-mente
ocioso,ociosamente,0.568937256072764,ADJ:ADV,-mente
interminable,interminablemente,0.5988829776572498,ADJ:ADV,-mente
desdichado,desdichadamente,0.5655551132443875,ADJ:ADV,-mente
bajo,bajísimo,0.5144565132057912,ADJ:ADJ,-ísimo
arcaizar,arcaizante,0.5449277715823925,V:ADJ,-ante
perspicaz,perspicazmente,0.5535818721516195,ADJ:ADV,-mente
Satán,satánico,0.6017238179745517,N:ADJ,-ico
mandar,mandamiento,0.3011007252216469,V:N,-miento
acromial,coracoacromial,0.7760971078834861,ADJ:ADJ,coraco-
catar,catadura,0.26524247870717743,V:N,-dura
certero,certeramente,0.5667818027130715,ADJ:ADV,-mente
inimitable,inimitablemente,0.4896232899951596,ADJ:ADV,-mente
dictamen,dictaminar,0.569314241487921,N:V,-ar
Prusia,prusiano,0.6786846077208903,N:ADJ,-ano
imprevisible,imprevisiblemente,0.6828736461992152,ADJ:ADV,-mente
tenaz,tenazmente,0.5915875756694009,ADJ:ADV,-mente
sofístico,sofísticamente,0.745442200407122,ADJ:ADV,-mente
cerro,cerril,0.32511794888709333,N:ADJ,-il
secular,secularmente,0.4777362068647253,ADJ:ADV,-mente
tijeras,tijerilla,0.5120218180834889,N:N,-illa
achacar,achacable,0.7015052791300568,V:ADJ,-able
arrollador,arrolladoramente,0.537078984711769,ADJ:ADV,-mente
asqueroso,asquerosamente,0.6330542886699901,ADJ:ADV,-mente
coser,descoser,0.7235582913033316,V:V,des-
asociación,asociacionismo,0.4837694555518651,N:N,-ismo
servicio,autoservicio,0.42429146614554525,N:N,auto-
burlón,burlonamente,0.5277522237411348,ADJ:ADV,-mente
creciente,crecientemente,0.5447215835610265,ADJ:ADV,-mente
pretendido,pretendidamente,0.42180205120293124,V:ADV,-mente
paradójico,paradójicamente,0.57425663646577,ADJ:ADV,-mente
normativo,normatividad,0.5577132386501823,ADJ:N,-idad
accionario,accionariado,0.6051970185613088,ADJ:N,-ado
arena,arenal,0.5430865627114881,N:N,-al
derretir,derretimiento,0.4329393613807301,V:N,-miento
deslocalizar,deslocalización,0.7316988765067406,V:N,-ción
desconocer,desconocimiento,0.60824033365604,V:N,-miento
desarollo,desarrollismo,0.28447047896026567,N:N,-ismo
embellecer,embellecimiento,0.6666804132759852,V:N,-miento
clavar,desclavar,0.7197169324579898,V:V,des-
melena,melenudo,0.44223577557938754,N:ADJ,-udo
monolingüe,monolingüismo,0.7168261248273798,ADJ:N,-ismo
pertrecho,pertrechar,0.6429561324354263,N:V,-ar
apear,apeadero,0.2813350707190867,V:N,-dero
sabido,archisabido,0.41999226302059556,ADJ:ADJ,archi-
arquitectónico,arquitectónicamente,0.6450706647096601,ADJ:ADV,-mente
bodega,bodeguero,0.5601138332872155,N:N,-ero
apropiación,apropiacionismo,0.5658975058936789,N:N,-ismo
árabe,arabizar,0.39213442041788316,ADJ:V,-izar
asimilar,asimilable,0.40512868718081196,V:ADJ,-able
miedoso,miedosamente,0.3799425239733365,ADJ:ADV,-mente
metodológico,metodológicamente,0.5957383722273427,ADJ:ADV,-mente
melódico,melódicamente,0.6238816037348746,ADJ:ADV,-mente
lacónico,lacónicamente,0.6286582236529716,ADJ:ADV,-mente
irrespetuoso,irrespetuosamente,0.6996537482418889,ADJ:ADV,-mente
indignado,indignamente,0.33409410438345977,ADJ:ADV,-mente
impajaritable,impajaritablemente,0.7660377845023395,ADJ:ADV,-mente
hidalgo,hidalgamente,0.3887970782810276,ADJ:ADV,-mente
hermético,herméticamente,0.6383739520254139,ADJ:ADV,-mente
estático,estáticamente,0.594234824229193,ADJ:ADV,-mente
dorsoventral,dorsoventralmente,0.8314783235507054,ADJ:ADV,-mente
culero,culeramente,0.43457930976615966,ADJ:ADV,-mente
crecido,crecidamente,0.4265665841191165,ADJ:ADV,-mente
concomitante,concomitantemente,0.6943371213214361,ADJ:ADV,-mente
caballeroso,caballerosamente,0.5842477044136409,ADJ:ADV,-mente
bellaco,bellacamente,0.31747302168105984,ADJ:ADV,-mente
anafórico,anafóricamente,0.7029528274246797,ADJ:ADV,-mente
obligatorio,obligatoriamente,0.6166399235735409,ADJ:ADV,-mente
opcional,opcionalmente,0.5999265458836417,ADJ:ADV,-mente
pachanga,pachanguero,0.5855446668607023,N:ADJ,-ero
asistencial,asistencialista,0.5356590507505502,ADJ:ADJ,-ista
colaboración,colaboracionista,0.28747571829370133,N:N,-ista
culto,cultismo,0.41135375915068106,ADJ:N,-ismo
espiga,espigón,0.25640624577408855,N:N,-ón
asombroso,asombrosamente,0.6121816295506145,ADJ:ADV,-mente
caracterizar,caracterización,0.6410481894645311,V:N,-ción
a corto plazo,cortoplacista,0.19093529926778996,ADV:ADJ,-ista
desregular,desregulación,0.7019370034999299,V:N,-ción
dimensión,dimensionar,0.44683873055464773,N:V,-ar
empadronar,empadronamiento,0.726755941433495,V:N,-miento
departamental,interdepartamental,0.5766204326634138,ADJ:ADJ,inter-
involucrar,involucración,0.5470178840765121,V:N,-ción
ordenado,ordenadamente,0.5039694640552805,ADJ:ADV,-mente
recrudecer,recrudecimiento,0.6521849627679348,V:N,-miento
consejero,viceconsejero,0.6895682543013112,N:N,vice-
agujero,agujerito,0.6963548012474619,N:N,-ito
aleve,alevoso,0.5912604963130813,ADJ:ADJ,-oso
paródico,autoparódico,0.771448066316165,ADJ:ADJ,auto-
radical,radicalidad,0.5816130458383791,ADJ:N,-idad
preferente,preferentemente,0.5505152255089527,ADJ:ADV,-mente
parir,paritorio,0.5255703171319724,V:N,-torio
insólito,insólitamente,0.4505938325561726,ADJ:ADV,-mente
incomprensible,incomprensiblemente,0.6602070260878401,ADJ:ADV,-mente
fragmentar,fragmentación,0.5186698338923275,V:N,-ación
educado,educadamente,0.45340162190062894,ADJ:ADV,-mente
asamblea,asambleario,0.5249794864958666,N:ADJ,-ario
prosa,prosista,0.5863627202639177,N:N,-ista
esponsor,esponsorizar,0.6273643143428559,N:V,-izar
garganta,gargantilla,0.3885895231682971,N:N,-illa
opaco,opacar,0.32722135038397115,ADJ:V,-ar
flotar,reflotar,0.3481699127152631,V:V,re-
secular,secularizar,0.5590353719531741,ADJ:V,-izar
ministerio,viceministerio,0.6477155968996556,N:N,vice-
avituallar,avituallamiento,0.7288319876593133,V:N,-miento
duende,duendecillo,0.7433033707829011,N:N,-cillo
disquete,disquetera,0.7322320437900143,N:N,-era
digitalizar,digitalización,0.7258291359264553,V:N,-ción
ferralla,ferrallero,0.483322753989921,N:N,-ero
funcional,funcionalidad,0.6175412394695113,ADJ:N,-idad
aclarar,aclaratorio,0.39858193433166833,V:ADJ,-torio
financiero,financieramente,0.4818625012378104,ADJ:ADV,-mente
millón,millonada,0.34345392971385136,N:N,-ada
tufo,tufillo,0.8482477006665854,N:N,-illo
decorar,redecorar,0.7202270680665537,V:V,re-
temblor,tembloroso,0.48000197583423354,N:ADJ,-oso
cartera,autocartera,0.42067075197315884,N:N,auto-
colisión,colisionar,0.6879927971058214,N:V,-ar
promocional,promocionalmente,0.5700921429130188,ADJ:ADV,-mente
vacación,vacacional,0.588164427055408,ADJ:ADJ,-al
balcanizar,balcanización,0.7430200274347841,V:N,-ción
ineludible,ineludiblemente,0.5832495914272108,ADJ:ADV,-mente
oliente,maloliente,0.7328884836933464,ADJ:ADJ,mal-
Mundaca,mundaqués,0.2137087869852492,N:ADJ,-és
obsceno,obscenamente,0.511628869652217,ADJ:ADV,-mente
ordenar,ordenamiento,0.42670150184702804,V:N,-miento
párvulo,parvulito,0.6075496151541302,ADJ:N,-ito
potencia,pluripotencia,0.27008759196227283,N:N,pluri-
social,psicosocial,0.5746608614367559,ADJ:ADJ,psico-
forestación,reforestación,0.7043573389004202,N:N,re-
forestar,forestación,0.653408043055715,V:N,-ción
sorpresivo,sorpresivamente,0.6672824915313289,ADJ:ADV,-mente
prefect,subprefecto,0.38226160500763173,N:N,sub-
teleología,teleológico,0.7327827247642167,N:ADJ,-ico
víctima,victimismo,0.28357403560965655,N:N,-ismo
cal,calero,0.3633153678852119,N:ADJ,-ero
majadero,majadería,0.6855600270049167,ADJ:N,-ía
paisaje,paisajístico,0.670593373987577,N:ADJ,-ístico
coma,comilla,0.4385212053807973,N:N,-illa
demonio,demonizar,0.2737725468270239,N:V,-izar
desproporcionado,desproporcionadamente,0.6480514384427438,ADJ:ADV,-mente
mejorar,mejorable,0.43414789472153936,V:ADJ,-able
vaciar,vaciamiento,0.469734509625375,V:N,-miento
virus,vírico,0.609732579148457,N:ADJ,-ico
mañana,mañanero,0.41090529220868577,N:ADJ,-ero
datos,metadatos,0.56011832860942,N:N,meta-
abotagar,abotagamiento,0.48871177799391186,V:N,-miento
abotargar,abotargamiento,0.6437942970945979,V:N,-miento
apuñalar,apuñalamiento,0.6538227834930662,V:N,-miento
inmune,autoinmune,0.5577513427819899,ADJ:ADJ,auto-
balcón,balconada,0.578341350941267,N:N,-ada
caluroso,calurosamente,0.3733246754491636,ADJ:ADV,-mente
chaqueta,chaquetita,0.7161443273036274,N:N,-ita
humanización,deshumanización,0.669118473537835,N:N,des-
industrialización,desindustrialización,0.6481256256139609,N:N,des-
enchufar,enchufable,0.34526994751883,V:ADJ,-able
ensimismarse,ensimismamiento,0.5619429342010506,V:N,-miento
frente,frentista,0.3663198531661309,N:ADJ,-ista
cordero,corderito,0.7029259154944977,N:N,-ito
demoledor,demoledoramente,0.5532177369716275,ADJ:ADV,-mente
advertido,inadvertido,0.33739081200086973,V:ADJ,in-
institucional,institucionalizar,0.49084899553920935,ADJ:V,-izar
nutrición,nutricionista,0.5619548373606867,N:N,-ista
trapaza,trapacero,0.5656133272376355,N:N,-ero
exhaustivo,exhaustivamente,0.5077933102505637,ADJ:ADV,-mente
estrangular,estrangulamiento,0.5256698220795959,V:N,-miento
mucoso,mucosidad,0.5181245760199669,ADJ:N,-idad
impresionante,impresionantemente,0.6659834758520164,ADJ:ADV,-mente
gestión,autogestión,0.48659022261281326,N:N,auto-
oceánico,interoceánico,0.43241725158276256,ADJ:ADJ,inter-
neto,netamente,0.2320445474529318,N:ADV,-mente
peña,peñón,0.360767679998811,N:N,-ón
ramo,ramaje,0.30074011791848654,N:N,-aje
arreglo,arreglín,0.41043006402482485,N:N,-ín
aleatorio,aleatorizar,0.5381225710419163,ADJ:V,-izar
aneurisma,aneurismático,0.7065203535642351,N:ADJ,-ático
anexión,anexionismo,0.4650653543680089,N:N,-ismo
anexión,anexionista,0.5051417230411801,N:N,-ista
ángel,angelólogo,0.4017793536180485,N:N,-logo
displasia,angiodisplasia,0.5886678936274666,N:N,angio-
angiografía,angiográfico,0.7443328399033613,N:ADJ,-ico
católico,anglo-católico,0.5583054386980649,ADJ:N,anglo-
angustiado,angustiadamente,0.5892694544120541,ADJ:ADV,-mente
aniquilar,aniquilador,0.5296010571331246,V:N,-dor
anómero,anomérico,0.5023053616080052,N:ADJ,-ico
braquial,antebraquial,0.7134524642463007,ADJ:ADJ,ante-
abuso,antiabuso,0.44983905069890406,N:ADJ,anti-
afrodisíaco,antiafrodisíaco,0.6105552393059183,N:ADJ,anti-
agregante,antiagregante,0.5725568428954678,ADJ:ADJ,anti-
arrítmico,antiarrítmico,0.5728599799369063,ADJ:ADJ,anti-
balístico,antibalístico,0.5604010050150139,ADJ:ADJ,anti-
capitalismo,anticapitalismo,0.668512237616829,N:N,anti-
cardiolipina,anticardiolipina,0.809179113152898,N:ADJ,anti-
eslavo,protoeslavo,0.5600424293194972,ADJ:ADJ,proto-
tanque,antitanque,0.42069431781490585,N:ADJ,anti-
choque,antichoque,0.2860486685810344,N:ADJ,anti-
colesterol,anticolesterol,0.6630332934489015,N:ADJ,anti-
colinérgico,anticolinérgico,0.8203052113599887,ADJ:ADJ,anti-
competitivo,anticompetitivo,0.5489844758671775,ADJ:ADJ,anti-
convulsivo,anticonvulsivo,0.5827754044613507,ADJ:ADJ,anti-
corporativo,anticorporativo,0.46736608957668335,ADJ:ADJ,anti-
cíclico,anticíclico,0.43084517065127503,ADJ:ADJ,anti-
democracia,antidemocracia,0.6592265321369788,N:ADJ,anti-
diabético,antidiabético,0.368161088718573,ADJ:ADJ,anti-
diftérico,antidiftérico,0.8021706616406532,ADJ:ADJ,anti-
dogmático,antidogmático,0.6862358130554234,ADJ:ADJ,anti-
económico,antieconómico,0.41711746680563355,ADJ:ADJ,anti-
erótico,antierótico,0.6141409786093579,ADJ:ADJ,anti-
espasmódico,antiespasmódico,0.5617331234731779,ADJ:ADJ,anti-
estilo,antiestilo,0.5095243428747022,N:N,anti-
suave,suavecito,0.6753674816307929,ADJ:ADJ,-cito
gas,antigás,0.36746825168963637,N:ADJ,anti-
antígeno,antigénico,0.6338141384343051,N:ADJ,-ico
liberalismo,antiliberalismo,0.767904699936731,N:N,anti-
microbiano,antimicrobiano,0.594896020043155,ADJ:ADJ,anti-
migrante,antimigrante,0.449224619646845,ADJ:ADJ,anti-
nacionalista,antinacionalista,0.7447061500230325,N:ADJ,anti-
narcótico,antinarcótico,0.48351861486050973,N:ADJ,anti-
patriarcal,antipatriarcal,0.5938972500559258,ADJ:ADJ,anti-
patriota,antipatriota,0.6484725372522845,N:ADJ,anti-
patriótico,antipatriótico,0.6784509710222483,ADJ:ADJ,anti-
psicótico,antipsicótico,0.4536996506199651,ADJ:ADJ,anti-
racismo,antirracismo,0.7217362256842421,N:N,anti-
racista,antirracista,0.6836470553460825,N:ADJ,anti-
radar,antirradar,0.4892065912464453,N:ADJ,anti-
religioso,antirreligioso,0.6691096993344248,ADJ:ADJ,anti-
republicano,antirrepublicano,0.6875783978696997,ADJ:ADJ,anti-
reumático,antirreumático,0.5974634422821747,ADJ:ADJ,anti-
rábico,antirrábico,0.6113512268217295,ADJ:ADJ,anti-
tratado,antitratado,0.3488018033707556,N:ADJ,anti-
tuberculoso,antituberculoso,0.5591153301608323,N:ADJ,anti-
utópico,antiutópico,0.5946124588502061,ADJ:ADJ,anti-
antología,antologizar,0.43239254325952436,N:V,-izar
anual,anualizar,0.39281375633140836,ADJ:V,-izar
anomia,anómico,0.5694071410962526,N:ADJ,-ico
anosmia,anósmico,0.07081897525680347,N:ADJ,-ico
anuria,anúrico,0.19914403568559536,N:ADJ,-ico
estrechar,estrechamiento,0.495291493097912,V:N,-miento
hamburguesa,hamburguesería,0.6811953586339359,N:N,-ería
visible,visibilizar,0.33421602628027136,ADJ:V,-izar
periódico,aperiódico,0.5396881396988465,ADJ:ADJ,a-
bloquear,bloqueador,0.4383842874440034,V:N,-dor
congestión,congestionar,0.6042869952480155,N:V,-ar
terrorista,contraterrorista,0.6201692406954213,ADJ:ADJ,contra-
escrófula,escrofuloso,0.49020135457057923,N:ADJ,-oso
umbilical,paraumbilical,0.5830402665662123,ADJ:ADJ,para-
plataforma,multiplataforma,0.45688706853504435,N:ADJ,multi-
alargar,alargamiento,0.5828444673866117,V:N,-miento
indicación,contraindicación,0.5198599210814501,N:N,contra-
deslizar,deslizamiento,0.4594923329111056,V:N,-miento
deficiencia,inmunodeficiencia,0.44158128180443357,N:N,inmuno-
precoz,precozmente,0.698987899402385,ADJ:ADV,-mente
racionar,racionamiento,0.5927772772060861,V:N,-miento
riguroso,rigurosamente,0.6356036105966354,ADJ:ADV,-mente
selectivo,selectivamente,0.43166834168385737,ADJ:ADV,-mente
corriente,corrientazo,0.4333445493530068,N:N,-azo
estimular,sobreestimular,0.6700551754118015,V:V,sobre-
espinoso,supraespinoso,0.23645003530136666,ADJ:N,supra-
indebido,indebidamente,0.582155419612666,ADJ:ADV,-mente
inflamación,inflamatorio,0.6618359615568012,N:ADJ,-torio
irrelevante,irrelevancia,0.5872106652821035,ADJ:N,-ancia
izquierda,izquierdismo,0.41069723877542685,ADJ:N,-ismo
preludio,preludiar,0.6237033490260764,N:V,-ar
profesor,profesorado,0.5817146459573025,N:N,-ado
puya,puyazo,0.5278297854769508,N:N,-azo
sensibilizar,sensibilización,0.6729326728407945,V:N,-ación
simple,simplista,0.5784450336880015,ADJ:ADJ,-ista
Tortosa,tortosino,0.4754835907084479,N:ADJ,-ino
vocacional,vocacionalmente,0.6187341927796384,ADJ:ADV,-mente
cacique,cacicada,0.2743210254639893,N:N,-ada
a corto plazo,cortoplacismo,0.19360385323130969,ADV:N,-ismo
dinamita,dinamitazo,0.42525683069114106,N:N,-azo
domingo,dominguero,0.47947246444379865,N:ADJ,-ero
federalizar,federalización,0.7418611852287322,V:N,-ción
terapia,inmunoterapia,0.5222454799940752,N:N,inmuno-
merecido,inmerecido,0.6095472814183327,ADJ:ADJ,in-
inmunizar,inmunización,0.6734220194415184,V:N,-ción
venencia,venenciar,0.4940868097867307,N:V,-ar
aplaudir,aplaudidor,0.42117482022323993,V:ADJ,-dor
bicho,bicharraco,0.7425480751324557,N:N,-arraco
doctoral,posdoctoral,0.59119809893817,ADJ:ADJ,pos-
honorífico,honoríficamente,0.6399258955139305,ADJ:ADV,-mente
caballeresco,caballerescamente,0.51635650392676,ADJ:ADV,-mente
despótico,despóticamente,0.6408013446013079,ADJ:ADV,-mente
avenir,desavenir,0.4103394943979637,V:V,des-
convenir,desconvenir,0.5142275253182278,V:V,des-
convenir,reconvenir,0.4822593505791881,V:V,re-
esclerosis,aterosclerosis,0.46737752892834283,N:N,atero-
jugador,multijugador,0.44463805264735345,ADJ:ADJ,multi-
artificio,artificiero,0.4573636986687972,N:N,-ero
Estambul,estambulita,0.565537551861521,N:ADJ,-ita
pitón,pitoncito,0.39101822067067027,N:N,-cito
plaza,plazuela,0.6763899356664824,N:N,-uela
populacho,populachero,0.5993255689057031,N:ADJ,-ero
puerco,porquero,0.3798915989177859,N:N,-ero
PRI,priista,0.8358405894761897,N:ADJ,-ista
reforzar,reforzamiento,0.5625439843058504,V:N,-miento
sacral,sacralidad,0.5343075696252082,ADJ:N,-idad
precio,sobreprecio,0.5572488180785524,N:N,sobre-
superior,posterosuperior,0.42858644760181663,ADJ:ADJ,postero-
sensorial,neurosensorial,0.5837048012653651,ADJ:ADJ,neuro-
familiar,unifamiliar,0.3330077328184168,ADJ:ADJ,uni-
edil,exedil,0.7168482507942647,N:N,ex-
fútil,fútilmente,0.5471301074035828,ADJ:ADV,-mente
gastronómico,gastronómicamente,0.56802805628542,ADJ:ADV,-mente
jíbaro,jibarizar,0.3045081268832388,N:V,-izar
meridiano,meridianamente,0.28845682009404294,ADJ:ADV,-mente
Rivera,riverense,0.3607864648600696,N:ADJ,-ense
secesión,secesionismo,0.6892494820121733,N:N,-ismo
vivo,viveza,0.24271740433514555,ADJ:N,-eza
Borbón,borbónico,0.46976558616504116,N:ADJ,-ico
camino,caminito,0.656385234303521,N:N,-ito
canonizar,canonización,0.7458286734829469,V:N,-ción
carnaval,carnavalesco,0.7352043713662388,N:ADJ,-esco
carnaval,carnavalear,0.5980558449389048,N:V,-ear
cintura,cinturita,0.6778915681633427,N:N,-ita
valor,contravalor,0.5358872681905191,N:N,contra-
estabilizar,reestabilizar,0.49717798634892874,V:V,re-
enaltecer,enaltecimiento,0.5791923335442842,V:N,-miento
intercambiar,intercambiable,0.31388294469376676,V:ADJ,-able
milimetrado,milimetradamente,0.48076350507916343,ADJ:ADV,-mente
milimétrico,milimétricamente,0.6063052560761466,ADJ:ADV,-mente
divisa,multidivisa,0.38633504310499744,N:ADJ,multi-
periódico,periodicidad,0.3335740562870202,ADJ:N,-idad
triunfal,triunfalista,0.49105435642903184,ADJ:ADJ,-ista
angelical,angelicalmente,0.6979512855300395,ADJ:ADV,-mente
guapo,guapín,0.46622769262436825,ADJ:ADJ,-ín
modelo,aeromodelo,0.41062804164481825,N:N,aero-
ventral,ventralmente,0.683580158596625,ADJ:ADV,-mente
compañero,compañerismo,0.3600599883400568,N:N,-ismo
patinar,patinazo,0.3372077624045856,V:N,-azo
politizar,politización,0.61408902167139,V:N,-ción
apnea,apneico,0.561066699636766,N:ADJ,-ico
algodón,algodonal,0.45364363251542095,N:N,-al
aproximar,aproximante,0.30972923599721003,V:ADJ,-ante
apto,aptamente,0.43339773435464224,ADJ:ADV,-mente
aracnología,aracnológico,0.6759591373728971,N:ADJ,-ico
pobreza,pobrezafilia,0.5397355498963973,N:N,-filia
derecha,derechista,0.5370637631330287,N:ADJ,-ista
ventura,venturoso,0.4479026297718345,N:ADJ,-oso
venturoso,venturosamente,0.6001104037279866,ADJ:ADV,-mente
inflamatorio,antiinflamatorio,0.5698752161132175,ADJ:ADJ,anti-
engrosar,engrosamiento,0.2836578907632187,V:N,-miento
epidemia,epidemiólogo,0.40494811315017776,N:N,-logo
faríngeo,nasofaríngeo,0.781082913366494,ADJ:ADJ,naso-
acoplar,acoplable,0.549847498839762,V:ADJ,-able
Cúcuta,cucuteño,0.6130654011692013,N:ADJ,-eño
hipócrita,hipócritamente,0.6837830549239469,ADJ:ADV,-mente
lingüístico,lingüísticamente,0.5785148673119275,ADJ:ADV,-mente
barlovento,barloventear,0.5064140541990212,N:V,-ear
nave,naviero,0.35461186593482474,N:ADJ,-ero
andar,andariego,0.4833751792742562,V:ADJ,-iego
menopáusico,postmenopáusico,0.8069754062704532,ADJ:ADJ,post-
recoger,recogimiento,0.16016005429000135,V:N,-miento
vaporizar,vaporización,0.6459353575947001,V:N,-ción
portugués,portuguesismo,0.40007980369482177,ADJ:N,-ismo
vaciar,vaciadero,0.48600629671783846,V:N,-dero
broche,brochito,0.4188778592723039,N:N,-ito
brusco,brusquedad,0.5510885816061187,ADJ:N,-dad
calumnia,calumnioso,0.5790933449741891,N:ADJ,-oso
circular,circularmente,0.5073457631587445,ADJ:ADV,-mente
compenetrar,compenetración,0.49073350003484995,V:N,-ción
desaforado,desaforadamente,0.5637006799898162,ADJ:ADV,-mente
escalar,desescalar,0.5251086027341237,V:V,des-
enajenar,enajenación,0.5596165710561009,V:N,-ción
europeizar,europeización,0.7004355800771156,V:N,-ción
feo,feamente,0.42502271059424224,ADJ:ADV,-mente
festival,festivalero,0.6940283804526751,N:ADJ,-ero
juez,exjuez,0.6495385056597015,N:N,ex-
impúdico,impúdicamente,0.6630602688841741,ADJ:ADV,-mente
polígono industrial,poligonero,0.3146471235056778,N:N,-ero
polígono,poligonera,0.38429476936398443,N:N,-era
industrialización,reindustrialización,0.5949946838000887,N:N,re-
relativo,relativizar,0.3645260833198054,ADJ:V,-izar
rematado,rematadamente,0.3872082435004863,V:ADV,-mente
politizar,repolitizar,0.6112471907692434,V:V,re-
robusto,robustez,0.543130043455077,ADJ:N,-ez
salvaje,salvajismo,0.6012093893963809,N:N,-ismo
sendero,senderista,0.4362061809420841,N:N,-ista
terrenal,ultraterrenal,0.6748948166401701,ADJ:ADJ,ultra-
testa,testarazo,0.3269239294185138,N:N,-azo
cíclico,electrocíclico,0.454325848267807,ADJ:ADJ,electro-
agudizar,agudización,0.5824318724994586,V:N,-ción
apostar,apostante,0.5512807682820631,V:N,-ante
artículo,articulista,0.3843402119096144,N:N,-ista
atomizar,atomización,0.620745923052472,V:N,-ción
ejemplar,ejemplarmente,0.3758815526873672,N:ADV,-mente
taxativo,taxativamente,0.6094067629223857,ADJ:ADV,-mente
represalia,represaliar,0.5899489131680141,N:V,-ar
bandera,banderita,0.7169331947069673,N:N,-ita
